,sense1_heading,sense1_web_id,sense1_gloss,sense2_heading,sense2_web_id,sense2_gloss,hypernym,hyponym,none,synonymy
353,posms,6.,Škieta zobu platums;  paru dzijas audekla metos.,gaita,2.1.,"Ritums (mužam, ta posmam).",1.5154285e-07,4.5720698e-11,0.9999999,3.1230635e-27
354,parvietošana,1.,"Process, kura tiek mainita priekšmetu vai organizaciju atrašanas vieta.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.1166707e-07,2.8967601e-11,0.9999999,1.0345115e-27
355,parvietošana,1.1.,"Process, kura dzivas butnes (cilveki, dzivnieki) maina savu atrašanas vietu.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",2.6999405e-06,4.461888e-08,0.99999726,1.5929216e-22
356,parvietošana,2.,"Parvilkšana jeb parvadišana — peldlidzekla manevrešana, izmantojot troses un paligenkurus.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",2.7841884e-07,6.849699e-13,0.99999976,2.9309043e-27
357,parvietošana,3.,"Psihoanalize — aizsardzibas mehanisms, kas dod iespeju transformet sajutas, domas un pardzivojumus, kas saistiti ar nemieru radošo objektu, citas sajutas un domas, kuras ir pienemamas cilvekam.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.9956208e-07,8.663035e-11,0.99999976,6.8264995e-27
358,parvietošanas,1.,"Savas atrašanas vietas mainišana, virzišanas ejot, braucot, rinkojot u. tml.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.3546806e-08,1.2872316e-13,1.0,2.4444245e-31
359,parvietošanas,1.1.,"Virzišanas noteikta veida (piemeram, ejot, lecot, peldot).",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",3.989351e-08,6.5285824e-12,1.0,3.212624e-29
360,parvietošanas,2.,"Savas dzives, uzturešanas vietas mainišana.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",4.6346806e-08,1.6990193e-13,1.0,1.0939913e-29
361,parvietošanas,2.1.,"Process, kura iestade, uznemums u. tml. tiek parcelts uz citu telpu, atrašanas vietu.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.7242758e-08,1.7840007e-13,1.0,4.824739e-31
362,iešana,1.,"iet Darbiba, process ?  .",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",2.0726777e-06,6.103627e-08,0.99999785,1.4134926e-22
363,iešana,2.,Rietešana (par sauli u. tml.).,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",6.869322e-07,3.0518378e-13,0.9999993,2.3708765e-26
364,iešana,3.,Miršana .,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",0.6645641,6.967895e-08,0.33543584,5.3697563e-12
365,veids,1.,Viena no vairakam (ka) eksistences izpausmem.,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.7338596e-08,1.2932129e-11,1.0,3.0557102e-30
366,veids,2.,"Noteiktu paradibu, priekšmetu, organismu, procesu u. tml. kategorija, kam piemit kopigas ipašibas, pazimes.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.9408382e-08,1.7765434e-10,1.0,9.417853e-30
367,veids,3.,"Arejais izskats, kas parasti ir lidzigs (kam), atgadina (ko).",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",8.112529e-09,7.0201787e-13,1.0,8.4186237e-32
368,veids,4.,"Norada uz pazimi, ipašibu, kas raksturo kadu darbibu, norisi.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.1481986e-09,3.7125663e-12,1.0,3.0344698e-34
369,veids,4.1.,Panemiens .,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",0.98193777,0.0008009322,0.017261187,9.967813e-08
370,veids,5.,"Darbibas varda kategorija, kas visparinati norada uz darbibas, norises raksturu, tas nepabeigtibu vai pabeigtibu.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",2.1497387e-08,6.973221e-12,1.0,3.658239e-30
371,maniere,1.,"Izturešanas, uzvedibas, runas (pierasts, pastavigs) veids.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",6.950184e-08,9.619974e-11,0.9999999,3.5330388e-28
372,maniere,1.1.,Uzvedibas un izturešanas savdabibu kopums (atseviškiem cilvekiem vai sabiedribas grupai).,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.9589285e-07,1.0927546e-10,0.99999976,1.04938515e-26
373,maniere,2.,"Panemienu, savdabibu kopums, kas raksturigs makslinieka dailradei, makslas virzienam.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.8554966e-08,9.78108e-13,1.0,9.659334e-31
374,atrums,1.,"Kustibas ipašiba, ko raksturo ar zinama laika posma noieto celu.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",3.7638205e-07,2.4671664e-11,0.99999964,5.0481034e-26
375,atrums,1.1.,"Savienojuma ar “zibens”, “bultas”, “veja” u. tml.: loti atri (piemeram, virzities).",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.7009829e-06,3.1697087e-10,0.99999833,1.6210904e-23
376,atrums,2.,"Straujums (norisei, procesam, darbibai).",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",7.011257e-08,8.84022e-11,0.9999999,4.1637787e-28
377,atrums,2.1.,Darbibas straujums (iericem).,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",7.745057e-06,1.3173553e-09,0.99999225,1.5994785e-21
378,atrums,3.,"Loti liela steiga, ari satraukuma.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",7.2938193e-09,2.4276398e-14,1.0,1.8832129e-32
379,atrums,4.,"Vilkmes speka parnesums automobilos, traktoros u. tml.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",9.2394945e-09,3.971596e-14,1.0,4.3479752e-32
380,atrums,5.,"Zirga darbaspeju raksturlielums, ko izsaka ar noieta cela posma patereto laiku.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.5960676e-07,1.27061e-13,0.9999999,2.255515e-28
381,atrums,6.,Procesa parametra maina laika vieniba.,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",9.431619e-08,4.9866834e-12,0.9999999,3.8147525e-28
382,cilveks,1.,"Mugurkaulnieku tipa ziditaju klases primatu kartas hominidu dzimtas gints (“Homo”), visaugstak attistita dziva butne, kas spej domat, runat, izgatavot darba rikus un izmantot tos sabiedriska darba procesa.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",3.126635e-07,5.488995e-11,0.99999964,2.0683263e-26
383,cilveks,1.1.,"Persona, individs.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.6410985e-06,2.7637526e-07,0.9999981,7.783926e-23
384,cilveks,1.2.,"Tas, kas ir atsaucigs, izpalidzigs, labsirdigs.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",4.7535442e-09,2.1304981e-14,1.0,3.3502162e-33
385,cilveks,1.3.,"Laudis, nenoteikts viriešu un sieviešu kopums.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",4.095727e-08,5.2467744e-12,1.0,1.7712851e-29
386,cilveks,1.4.,"saime Gajeji, kalpi;  .",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",1.9735795e-09,1.662395e-14,1.0,3.084867e-34
387,cilveks,1.5.,"Tas, kuram raksturigs noteikts dzivesveids vai uzskatu kopums.",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",2.112124e-07,1.0445022e-08,0.99999976,3.4226832e-26
388,dzivnieks,1.,"Dziva butne, kas barojas ar gatavam organiskam vielam, spej aktivi kusteties, bet kam nav spejas abstrakti domat (pretstata cilvekam).",gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",6.3614397e-07,4.010625e-09,0.9999994,9.40014e-25
389,braukšana,1.,Parvietošanas ar transportlidzekli.,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",0.97660154,9.617297e-06,0.0233888,4.1917945e-09
390,braukšana,1.1.,Transportlidzekla parvietošanas.,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",0.9999862,1.4493959e-07,9.057236e-06,4.6631594e-06
391,braukšana,1.2.,"Parvietošanas pajuga, ko velk dzivnieks.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",3.2956e-06,8.7812304e-13,0.99999666,1.3088309e-24
392,braukšana,3.,"Virzišanas, parvietošanas šlucot, slidot.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",3.744337e-07,2.3273187e-11,0.99999964,6.7346793e-26
393,braukšana,3.1.,"Priekšmetu kustešanas, slidešana.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",0.0004658008,1.1144186e-08,0.99953425,1.5518737e-17
394,braukšana,4.,"Kaut ka (piem., pirksta) virzišana, vilkšana pa virsmu.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.9434345e-06,9.824912e-10,0.999997,1.9997552e-22
395,parvietošana,1.,"Process, kura tiek mainita priekšmetu vai organizaciju atrašanas vieta.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.2359238e-06,6.8525865e-09,0.99999774,8.231755e-23
396,parvietošana,1.1.,"Process, kura dzivas butnes (cilveki, dzivnieki) maina savu atrašanas vietu.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.8704024e-05,1.8528742e-06,0.99996936,3.9009168e-19
397,parvietošana,2.,"Parvilkšana jeb parvadišana — peldlidzekla manevrešana, izmantojot troses un paligenkurus.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",4.0295217e-06,2.1410028e-11,0.99999595,2.2536453e-23
398,parvietošana,3.,"Psihoanalize — aizsardzibas mehanisms, kas dod iespeju transformet sajutas, domas un pardzivojumus, kas saistiti ar nemieru radošo objektu, citas sajutas un domas, kuras ir pienemamas cilvekam.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",3.2941325e-06,1.34877975e-08,0.99999666,1.829933e-22
399,parvietošanas,1.,"Savas atrašanas vietas mainišana, virzišanas ejot, braucot, rinkojot u. tml.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",8.266007e-07,8.438835e-11,0.99999917,1.088569e-24
400,parvietošanas,1.1.,"Virzišanas noteikta veida (piemeram, ejot, lecot, peldot).",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",9.1249126e-07,1.3457423e-09,0.99999905,4.1488167e-24
401,parvietošanas,2.,"Savas dzives, uzturešanas vietas mainišana.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.4454867e-08,1.5190477e-14,1.0,1.431794e-31
402,parvietošanas,2.1.,"Process, kura iestade, uznemums u. tml. tiek parcelts uz citu telpu, atrašanas vietu.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.515993e-07,1.1700241e-11,0.99999976,1.0932794e-26
403,veids,1.,Viena no vairakam (ka) eksistences izpausmem.,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.4441741e-07,6.629502e-10,0.9999999,1.0534441e-26
404,veids,2.,"Noteiktu paradibu, priekšmetu, organismu, procesu u. tml. kategorija, kam piemit kopigas ipašibas, pazimes.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",4.7426795e-08,1.177968e-09,1.0,3.4253974e-28
405,veids,3.,"Arejais izskats, kas parasti ir lidzigs (kam), atgadina (ko).",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",4.3352426e-07,5.68086e-10,0.9999995,2.2469813e-25
406,veids,4.,"Norada uz pazimi, ipašibu, kas raksturo kadu darbibu, norisi.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",3.979925e-09,4.2033137e-11,1.0,4.2165176e-32
407,veids,4.1.,Panemiens .,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",0.8859568,2.0052843e-05,0.1140231,1.6176529e-09
408,veids,5.,"Darbibas varda kategorija, kas visparinati norada uz darbibas, norises raksturu, tas nepabeigtibu vai pabeigtibu.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.050046e-07,1.15483956e-10,0.9999999,1.3674031e-27
409,atrums,1.,"Kustibas ipašiba, ko raksturo ar zinama laika posma noieto celu.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",6.679259e-05,1.1543322e-08,0.99993324,3.9398225e-19
410,atrums,1.1.,"Savienojuma ar “zibens”, “bultas”, “veja” u. tml.: loti atri (piemeram, virzities).",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",0.030275054,3.912095e-06,0.96972096,4.8407274e-13
411,atrums,2.,"Straujums (norisei, procesam, darbibai).",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.1295611e-07,1.3089592e-10,0.9999999,2.5785442e-27
412,atrums,2.1.,Darbibas straujums (iericem).,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",5.706873e-07,5.222828e-12,0.9999994,1.4702989e-25
413,atrums,3.,"Loti liela steiga, ari satraukuma.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.1686626e-07,1.3420913e-12,0.9999999,5.365235e-28
414,atrums,4.,"Vilkmes speka parnesums automobilos, traktoros u. tml.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.7235763e-07,2.1116676e-12,0.9999999,1.9494192e-27
415,atrums,5.,"Zirga darbaspeju raksturlielums, ko izsaka ar noieta cela posma patereto laiku.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.4679014e-05,1.0368992e-11,0.99998534,1.4655599e-22
416,atrums,6.,Procesa parametra maina laika vieniba.,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",3.183189e-07,2.3502877e-11,0.99999964,3.8717262e-26
417,piemers,1.,"Konkrets fakts, konkreta doma, kas paklaujas kadiem visparigiem spriedumiem, pamato, ilustre tos.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.3442553e-07,1.6052176e-10,0.99999976,1.7368223e-26
418,piemers,2.,"Izturešanas, ricibas paraugs.",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",1.15737166e-07,6.009174e-11,0.9999999,1.3733573e-27
419,transportlidzeklis,1.,"transporta lidzeklis Iekarta, ierice, mašina u. tml. (ka) parvietošanai;  .",gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",2.1172855e-06,8.9957304e-08,0.99999774,2.2453698e-22
420,darbiba,1.,"Kustiba, pareja no kada stavokla cita.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",2.9174082e-08,3.20029e-13,1.0,3.454446e-30
421,darbiba,2.,"Speju, energijas izmantošana, lai ko parveidotu, lai raditu (ko jaunu).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",1.1403889e-10,9.205677e-18,1.0,2.496852e-39
422,darbiba,2.1.,"Energijas izpausme (paradibam daba), kas rada parmainas apkarteja vide.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",1.0195168e-08,1.1938555e-13,1.0,1.0087926e-31
423,darbiba,3.,Darbošanas kada sabiedriskas vai kulturas dzives nozare.,gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",5.050518e-09,1.9954487e-14,1.0,4.9400914e-33
424,darbiba,3.1.,"Riciba, pasakumi, lai sasniegtu kadu (parasti sabiedriski nozimigu) merki.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",2.5623905e-08,3.066665e-14,1.0,8.149504e-31
425,darbiba,3.2.,"Pasakumi, ko darbošanas laika realize, piemeram, iestade, komisija u. tml.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",5.3665186e-08,1.5080302e-12,1.0,3.2739136e-29
426,darbiba,4.,"Gribas izpaudums, kam saskana ar likumu ir tiesiskas sekas.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",2.894318e-08,5.8043766e-14,1.0,1.749827e-30
427,darbiba,4.1.,Pasakumi tiesvediba; kodeksa paredzeto pasakumu realizešana.,gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",6.2618233e-10,3.2414387e-16,1.0,1.4373777e-36
428,darbiba,5.,"Raksturiga norise (cilveka vai dzivnieka organisma, ta dalas).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",1.3122128e-08,7.386678e-14,1.0,2.1186066e-31
429,darbiba,5.1.,"Dzivibas procesi (augos, to dalas).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",8.5394035e-08,3.6341464e-12,0.9999999,2.7683683e-28
430,darbiba,6.,"Darbošanas, darba process (iericem).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",5.558291e-07,6.3878686e-10,0.9999994,5.2824833e-25
431,darbiba,7.,"Ipašibu izpausme (vielam, fizikalam vai kimiskam paradibam).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",3.068313e-08,5.843116e-12,1.0,1.5265473e-29
432,darbiba,8.,"Notikumu, norišu kopums, kas veido (daildarba) sižetu.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",1.6999994e-08,3.8469317e-13,1.0,6.411228e-31
433,darbiba,9.,"Aprekinašanas, skaitlošanas veids.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",3.0902843e-06,2.4829008e-09,0.9999969,4.079988e-23
434,kustiba,1.,Materialo objektu stavokla maina (ari deformešanas) telpa un laika pret citiem materialajiem objektiem.,gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",9.920786e-07,6.8712654e-11,0.99999905,9.933183e-25
435,kustiba,2.,"Priekšmeta, škidruma, gazes, elementardalinu u. tml. parvietošanas (kada virziena, attieciba pret ko).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",9.2267825e-08,1.2084986e-11,0.9999999,5.2171723e-28
436,kustiba,2.1.,"Dzivu butnu, transportlidzeklu parvietošanas kada virziena.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",4.941615e-08,1.2689168e-14,1.0,2.9665806e-30
437,kustiba,3.,"Dzivu butnu kermena, ta dalu stavokla maina.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",5.4044706e-09,6.443055e-15,1.0,4.0105707e-33
438,kustiba,4.,"Sabiedriska darbiba, norise, kas virzita uz noteiktu merku, centienu sasniegšanu.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",2.7438157e-08,1.6130244e-12,1.0,4.3883375e-30
439,veids,1.,Viena no vairakam (ka) eksistences izpausmem.,gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",2.9961154e-08,5.7401198e-12,1.0,1.2586192e-29
440,veids,2.,"Noteiktu paradibu, priekšmetu, organismu, procesu u. tml. kategorija, kam piemit kopigas ipašibas, pazimes.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",7.98065e-09,2.926079e-12,1.0,1.2545435e-31
441,veids,3.,"Arejais izskats, kas parasti ir lidzigs (kam), atgadina (ko).",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",6.138806e-08,2.1335945e-12,0.9999999,6.945643e-29
442,veids,4.,"Norada uz pazimi, ipašibu, kas raksturo kadu darbibu, norisi.",gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",1.1215386e-09,4.2718804e-13,1.0,1.2734571e-34
